latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.0,-8.5,19.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),sunshine_duration (s),is_day (),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation (W/m²)
2025-12-07T13:00,10.9,89,16.6,3600.00,1,154.0,75.0,581.8,229.0
2025-12-07T14:00,11.1,82,14.8,3600.00,1,132.0,54.0,544.1,186.0
2025-12-07T15:00,11.0,83,14.0,2455.21,1,26.0,94.0,141.8,120.0
2025-12-07T16:00,10.9,88,13.3,840.80,1,8.0,34.0,88.0,42.0
2025-12-07T17:00,10.4,89,12.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-07T18:00,9.7,91,8.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-07T19:00,9.8,93,10.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-07T20:00,10.3,94,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-07T21:00,10.7,92,18.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-07T22:00,10.9,91,20.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-07T23:00,11.3,91,22.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T00:00,11.1,90,29.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T01:00,10.0,91,19.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T02:00,10.0,87,19.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T03:00,9.7,85,19.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T04:00,8.9,82,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T05:00,8.7,83,15.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T06:00,8.6,87,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T07:00,8.9,88,12.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T08:00,8.8,86,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T09:00,9.6,91,17.3,238.44,1,2.0,8.0,38.2,10.0
2025-12-08T10:00,10.7,89,17.6,3600.00,1,41.0,18.0,395.6,59.0
2025-12-08T11:00,11.5,87,18.0,3600.00,1,62.0,76.0,323.3,138.0
2025-12-08T12:00,11.9,86,16.6,3600.00,1,94.0,91.0,382.0,185.0
2025-12-08T13:00,12.0,88,13.7,0.00,1,0.0,32.0,0.0,32.0
2025-12-08T14:00,11.9,88,17.3,0.00,1,9.0,92.0,37.3,101.0
2025-12-08T15:00,12.0,89,17.3,0.00,1,0.0,73.0,0.0,73.0
2025-12-08T16:00,11.7,91,15.1,0.00,1,0.0,26.0,0.0,26.0
2025-12-08T17:00,11.7,93,15.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T18:00,11.4,93,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T19:00,11.3,94,12.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T20:00,11.6,94,12.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T21:00,11.9,96,15.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T22:00,11.7,97,18.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-08T23:00,12.0,95,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T00:00,12.5,96,20.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T01:00,12.7,96,20.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T02:00,13.2,95,24.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T03:00,14.1,96,34.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T04:00,14.3,95,35.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T05:00,14.5,94,32.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T06:00,14.5,94,33.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T07:00,14.4,96,33.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T08:00,14.3,96,35.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T09:00,14.8,93,40.7,0.00,1,0.0,2.0,0.0,2.0
2025-12-09T10:00,14.9,89,43.2,2937.24,1,16.0,0.0,157.9,12.0
2025-12-09T11:00,13.4,82,46.4,0.00,1,0.0,64.0,0.0,64.0
2025-12-09T12:00,11.8,89,46.4,0.00,1,0.0,64.0,0.0,64.0
2025-12-09T13:00,10.9,81,38.2,0.00,1,0.0,43.0,0.0,43.0
2025-12-09T14:00,10.6,81,37.1,0.00,1,3.0,55.0,12.5,58.0
2025-12-09T15:00,10.3,82,33.1,0.00,1,1.0,47.0,5.5,48.0
2025-12-09T16:00,10.5,80,28.1,0.00,1,0.0,23.0,0.0,23.0
2025-12-09T17:00,10.2,68,26.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T18:00,10.0,74,20.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T19:00,10.0,77,16.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T20:00,8.9,87,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T21:00,9.5,84,19.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T22:00,9.5,83,20.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-09T23:00,9.1,83,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T00:00,8.9,81,15.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T01:00,8.8,83,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T02:00,9.5,85,16.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T03:00,9.4,86,16.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T04:00,9.1,85,18.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T05:00,9.0,83,17.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T06:00,8.7,80,21.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T07:00,8.4,85,16.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T08:00,8.6,83,16.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T09:00,8.4,86,11.9,0.00,1,0.0,7.0,0.0,7.0
2025-12-10T10:00,8.9,82,13.3,3600.00,1,38.0,34.0,383.3,72.0
2025-12-10T11:00,9.9,79,17.6,3600.00,1,88.0,63.0,469.0,151.0
2025-12-10T12:00,10.8,73,16.6,3600.00,1,83.0,102.0,342.4,185.0
2025-12-10T13:00,11.1,71,17.6,163.05,1,17.0,115.0,65.4,132.0
2025-12-10T14:00,11.2,72,15.5,0.00,1,5.0,107.0,21.0,112.0
2025-12-10T15:00,11.4,69,19.1,0.00,1,9.0,93.0,49.9,102.0
2025-12-10T16:00,10.7,77,15.8,0.00,1,0.0,42.0,0.0,42.0
2025-12-10T17:00,10.0,79,18.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T18:00,10.0,79,15.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T19:00,9.5,83,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T20:00,10.0,80,19.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T21:00,10.9,80,20.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T22:00,10.9,75,25.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-10T23:00,11.1,77,24.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T00:00,11.0,73,27.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T01:00,11.3,77,28.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T02:00,11.2,74,32.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T03:00,11.5,76,29.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T04:00,11.6,77,31.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T05:00,11.7,77,33.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T06:00,11.6,78,33.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T07:00,11.8,78,33.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T08:00,11.7,79,33.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T09:00,11.6,86,32.8,0.00,1,0.0,2.0,0.0,2.0
2025-12-11T10:00,10.9,84,12.6,0.00,1,0.0,7.0,0.0,7.0
2025-12-11T11:00,9.7,91,10.1,0.00,1,0.0,19.0,0.0,19.0
2025-12-11T12:00,9.4,93,6.8,0.00,1,0.0,23.0,0.0,23.0
2025-12-11T13:00,8.9,94,8.6,0.00,1,0.0,17.0,0.0,17.0
2025-12-11T14:00,8.6,92,6.5,0.00,1,0.0,7.0,0.0,7.0
2025-12-11T15:00,7.9,92,2.9,0.00,1,0.0,6.0,0.0,6.0
2025-12-11T16:00,7.7,93,6.5,0.00,1,0.0,16.0,0.0,16.0
2025-12-11T17:00,7.5,92,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T18:00,7.3,93,6.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T19:00,6.2,94,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T20:00,5.7,93,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T21:00,4.7,94,1.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T22:00,4.6,96,2.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-11T23:00,4.0,97,1.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T00:00,3.8,95,1.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T01:00,3.3,95,2.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T02:00,3.3,98,1.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T03:00,3.5,97,2.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T04:00,3.6,94,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T05:00,3.9,93,1.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T06:00,3.6,94,4.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T07:00,2.7,97,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T08:00,2.5,96,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T09:00,3.1,94,2.2,0.00,1,0.0,6.0,0.0,6.0
2025-12-12T10:00,4.7,93,3.2,3558.62,1,17.0,35.0,178.6,52.0
2025-12-12T11:00,7.0,87,4.0,3600.00,1,90.0,45.0,489.1,135.0
2025-12-12T12:00,8.9,85,9.0,3600.00,1,181.0,24.0,756.4,205.0
2025-12-12T13:00,9.7,82,8.6,3600.00,1,82.0,69.0,318.8,151.0
2025-12-12T14:00,9.9,82,10.1,3600.00,1,71.0,95.0,300.1,166.0
2025-12-12T15:00,9.9,79,10.8,3400.40,1,31.0,70.0,173.3,101.0
2025-12-12T16:00,8.9,85,7.6,3600.00,1,25.0,35.0,284.6,60.0
2025-12-12T17:00,6.9,90,7.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T18:00,6.4,86,6.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T19:00,5.4,89,5.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T20:00,4.2,93,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T21:00,3.6,94,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T22:00,3.2,93,3.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-12T23:00,3.3,91,2.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T00:00,2.5,92,1.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T01:00,2.2,93,2.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T02:00,2.6,93,1.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T03:00,4.8,88,9.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T04:00,5.8,88,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T05:00,7.2,86,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T06:00,7.5,87,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T07:00,7.7,88,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T08:00,8.2,82,15.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T09:00,8.9,82,16.2,0.00,1,0.0,3.0,0.0,3.0
2025-12-13T10:00,9.7,84,19.1,0.00,1,4.0,40.0,42.8,44.0
2025-12-13T11:00,10.3,81,21.2,0.00,1,0.0,52.0,0.0,52.0
2025-12-13T12:00,10.6,79,22.7,0.00,1,0.0,30.0,0.0,30.0
2025-12-13T13:00,10.7,81,22.7,0.00,1,0.0,12.0,0.0,12.0
2025-12-13T14:00,10.8,79,22.7,0.00,1,0.0,22.0,0.0,22.0
2025-12-13T15:00,10.6,86,24.8,0.00,1,0.0,7.0,0.0,7.0
2025-12-13T16:00,10.5,90,26.6,0.00,1,0.0,6.0,0.0,6.0
2025-12-13T17:00,10.7,89,25.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T18:00,11.0,88,24.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T19:00,11.1,88,27.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T20:00,11.3,89,24.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T21:00,11.3,91,27.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T22:00,11.5,93,31.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-13T23:00,11.6,93,26.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T00:00,11.4,94,27.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T01:00,11.4,94,25.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T02:00,11.4,95,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T03:00,11.7,94,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T04:00,11.9,94,24.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T05:00,11.8,94,24.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T06:00,11.7,94,25.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T07:00,11.6,94,25.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T08:00,11.6,95,28.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T09:00,11.8,95,29.2,0.00,1,0.0,1.0,0.0,1.0
2025-12-14T10:00,12.3,94,28.1,0.00,1,0.0,10.0,0.0,10.0
2025-12-14T11:00,12.3,97,27.4,0.00,1,0.0,18.0,0.0,18.0
2025-12-14T12:00,12.7,97,28.8,0.00,1,0.0,21.0,0.0,21.0
2025-12-14T13:00,12.9,94,27.7,0.00,1,0.0,22.0,0.0,22.0
2025-12-14T14:00,12.2,98,26.3,0.00,1,0.0,16.0,0.0,16.0
2025-12-14T15:00,12.0,97,28.4,0.00,1,0.0,12.0,0.0,12.0
2025-12-14T16:00,12.2,95,31.0,0.00,1,0.0,2.0,0.0,2.0
2025-12-14T17:00,12.3,94,30.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T18:00,12.4,96,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T19:00,12.7,96,24.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T20:00,12.5,96,19.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T21:00,9.2,94,9.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T22:00,9.3,92,8.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-14T23:00,9.1,92,7.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T00:00,8.5,93,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T01:00,7.6,95,6.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T02:00,7.4,94,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T03:00,7.0,94,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T04:00,6.8,93,3.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T05:00,6.6,93,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T06:00,6.7,89,3.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T07:00,6.7,88,2.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T08:00,6.9,86,4.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T09:00,6.6,87,4.0,0.00,1,0.0,4.0,0.0,4.0
2025-12-15T10:00,6.8,87,4.0,3600.00,1,27.0,37.0,299.6,64.0
2025-12-15T11:00,7.2,86,2.9,2210.08,1,24.0,90.0,133.7,114.0
2025-12-15T12:00,7.9,84,4.7,3600.00,1,53.0,124.0,225.0,177.0
2025-12-15T13:00,8.5,84,4.7,3600.00,1,159.0,55.0,625.1,214.0
2025-12-15T14:00,9.4,83,5.0,3600.00,1,107.0,65.0,456.0,172.0
2025-12-15T15:00,9.4,82,5.4,3600.00,1,96.0,35.0,540.0,131.0
2025-12-15T16:00,8.7,82,4.7,3600.00,1,20.0,36.0,228.3,56.0
2025-12-15T17:00,7.6,86,5.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T18:00,7.0,83,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T19:00,6.4,75,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T20:00,5.0,76,4.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T21:00,4.7,77,4.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T22:00,4.1,79,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-15T23:00,3.5,81,4.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T00:00,3.1,85,8.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T01:00,2.8,84,6.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T02:00,1.8,87,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T03:00,1.8,87,5.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T04:00,2.1,83,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T05:00,2.1,83,5.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T06:00,1.6,86,5.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T07:00,1.6,85,4.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T08:00,1.5,85,4.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T09:00,1.2,86,4.0,0.00,1,0.0,5.0,0.0,5.0
2025-12-16T10:00,2.5,81,4.7,3600.00,1,31.0,35.0,349.8,66.0
2025-12-16T11:00,4.7,75,5.4,3600.00,1,97.0,56.0,544.1,153.0
2025-12-16T12:00,6.5,71,2.5,3600.00,1,146.0,65.0,622.4,211.0
2025-12-16T13:00,7.5,73,2.2,3600.00,1,167.0,67.0,658.3,234.0
2025-12-16T14:00,8.4,75,6.5,3600.00,1,144.0,63.0,614.7,207.0
2025-12-16T15:00,8.3,77,7.2,3600.00,1,93.0,51.0,523.3,144.0
2025-12-16T16:00,7.4,82,6.5,3600.00,1,24.0,35.0,273.3,59.0
2025-12-16T17:00,6.0,85,6.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T18:00,5.6,84,7.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T19:00,6.2,84,9.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T20:00,6.5,78,11.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T21:00,7.0,79,9.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T22:00,7.9,82,15.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-16T23:00,8.4,72,19.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T00:00,8.9,72,21.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T01:00,9.0,78,23.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T02:00,8.4,85,23.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T03:00,8.4,91,21.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T04:00,8.7,92,23.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T05:00,9.5,94,26.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T06:00,10.4,95,26.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T07:00,11.3,96,23.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T08:00,12.0,96,16.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T09:00,12.0,97,22.0,0.00,1,0.0,1.0,0.0,1.0
2025-12-17T10:00,12.3,96,23.0,0.00,1,0.0,7.0,0.0,7.0
2025-12-17T11:00,12.5,97,20.2,0.00,1,0.0,16.0,0.0,16.0
2025-12-17T12:00,12.7,95,20.9,0.00,1,0.0,28.0,0.0,28.0
2025-12-17T13:00,12.5,92,17.6,0.00,1,0.0,26.0,0.0,26.0
2025-12-17T14:00,11.5,92,13.7,0.00,1,0.0,21.0,0.0,21.0
2025-12-17T15:00,10.8,94,12.2,0.00,1,0.0,10.0,0.0,10.0
2025-12-17T16:00,11.0,94,13.7,0.00,1,0.0,13.0,0.0,13.0
2025-12-17T17:00,11.1,94,11.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T18:00,11.0,92,11.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T19:00,10.3,89,16.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T20:00,9.7,89,14.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T21:00,9.5,87,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T22:00,8.5,86,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-17T23:00,8.2,84,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T00:00,8.1,89,12.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T01:00,7.4,89,10.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T02:00,8.0,87,9.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T03:00,8.4,80,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T04:00,7.8,83,9.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T05:00,8.0,85,9.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T06:00,8.9,88,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T07:00,9.2,89,16.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T08:00,9.8,89,20.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T09:00,10.2,88,26.6,0.00,1,0.0,2.0,0.0,2.0
2025-12-18T10:00,10.0,85,28.4,0.00,1,0.0,35.0,0.0,35.0
2025-12-18T11:00,10.0,85,31.7,0.00,1,4.0,83.0,22.7,87.0
2025-12-18T12:00,9.9,85,29.9,0.00,1,0.0,12.0,0.0,12.0
2025-12-18T13:00,5.9,92,8.3,0.00,1,0.0,13.0,0.0,13.0
2025-12-18T14:00,6.7,92,11.5,0.00,1,0.0,17.0,0.0,17.0
2025-12-18T15:00,6.9,88,10.4,0.00,1,0.0,44.0,0.0,44.0
2025-12-18T16:00,6.9,92,11.2,0.00,1,0.0,55.0,0.0,55.0
2025-12-18T17:00,5.4,88,10.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T18:00,4.7,85,10.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T19:00,4.6,80,10.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T20:00,5.1,82,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T21:00,6.0,81,18.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T22:00,6.1,85,14.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-18T23:00,6.8,83,19.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T00:00,6.9,83,22.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T01:00,7.3,83,22.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T02:00,7.4,85,15.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T03:00,7.5,86,17.3,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T04:00,7.2,87,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T05:00,7.4,84,13.7,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T06:00,7.2,86,10.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T07:00,6.4,89,11.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T08:00,6.4,88,11.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T09:00,5.8,87,7.9,0.00,1,0.0,4.0,0.0,4.0
2025-12-19T10:00,6.1,88,7.6,3600.00,1,17.0,39.0,200.6,56.0
2025-12-19T11:00,8.1,82,11.9,0.00,1,0.0,86.0,0.0,86.0
2025-12-19T12:00,8.9,81,13.0,3600.00,1,146.0,65.0,628.6,211.0
2025-12-19T13:00,9.6,76,14.4,3600.00,1,154.0,67.0,610.3,221.0
2025-12-19T14:00,9.8,75,15.8,3600.00,1,129.0,55.0,551.5,184.0
2025-12-19T15:00,9.6,78,13.0,3600.00,1,88.0,53.0,493.6,141.0
2025-12-19T16:00,8.7,79,10.8,3600.00,1,23.0,35.0,257.8,58.0
2025-12-19T17:00,8.4,81,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T18:00,7.5,83,11.2,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T19:00,7.7,88,8.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T20:00,8.5,84,11.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T21:00,8.4,88,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T22:00,8.8,82,14.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-19T23:00,8.9,82,15.5,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T00:00,8.9,85,16.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T01:00,9.1,77,16.9,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T02:00,9.1,81,16.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T03:00,9.7,76,23.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T04:00,9.4,84,24.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T05:00,9.8,78,27.4,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T06:00,9.8,81,26.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T07:00,10.0,79,28.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T08:00,10.0,76,32.8,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T09:00,9.9,83,35.6,0.00,1,0.0,1.0,0.0,1.0
2025-12-20T10:00,9.7,87,36.4,0.00,1,0.0,16.0,0.0,16.0
2025-12-20T11:00,9.6,88,33.8,0.00,1,0.0,34.0,0.0,34.0
2025-12-20T12:00,9.3,92,17.6,0.00,1,0.0,66.0,0.0,66.0
2025-12-20T13:00,9.2,90,20.9,0.00,1,0.0,44.0,0.0,44.0
2025-12-20T14:00,9.1,86,19.1,0.00,1,3.0,93.0,12.8,96.0
2025-12-20T15:00,8.7,86,18.7,0.00,1,0.0,69.0,0.0,69.0
2025-12-20T16:00,8.1,86,11.5,0.00,1,0.0,26.0,0.0,26.0
2025-12-20T17:00,7.2,87,13.0,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T18:00,6.9,88,6.1,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T19:00,6.6,92,7.6,0.00,0,0.0,0.0,0.0,0.0
2025-12-20T20:00,5.7,93,4.7,0.00,0,0.0,0.0,0.0,0.0
