latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.880768,-8.5372925,19.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),sunshine_duration (s),is_day (),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²)
2024-10-13T17:00,11.5,93,13.0,0.00,1,5.0,0.0,5.0,0.0,4.6
2024-10-13T18:00,11.3,95,13.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-13T19:00,11.5,95,15.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-13T20:00,11.2,94,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-13T21:00,11.1,94,15.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-13T22:00,10.8,95,15.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-13T23:00,10.9,93,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T00:00,10.8,95,13.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T01:00,10.7,94,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T02:00,10.5,95,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T03:00,10.4,94,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T04:00,10.1,93,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T05:00,9.8,92,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T06:00,9.7,91,5.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T07:00,9.2,92,7.6,0.00,1,0.0,0.0,0.0,0.0,0.0
2024-10-14T08:00,9.2,91,4.7,1031.35,1,29.0,7.0,22.0,79.6,42.2
2024-10-14T09:00,9.7,91,5.8,1592.72,1,105.0,24.0,81.0,113.1,128.2
2024-10-14T10:00,10.6,87,2.9,0.00,1,176.0,19.0,157.0,56.9,183.2
2024-10-14T11:00,11.5,82,2.9,2225.90,1,252.0,57.0,195.0,134.2,288.8
2024-10-14T12:00,12.4,78,4.0,0.00,1,204.0,2.0,202.0,4.2,191.1
2024-10-14T13:00,12.9,77,6.8,0.00,1,163.0,0.0,163.0,0.0,151.2
2024-10-14T14:00,13.0,76,8.3,0.00,1,171.0,3.0,168.0,6.5,161.4
2024-10-14T15:00,13.0,77,7.2,0.00,1,120.0,0.0,120.0,0.0,111.3
2024-10-14T16:00,12.9,80,7.2,0.00,1,58.0,0.0,58.0,0.0,53.8
2024-10-14T17:00,12.7,81,8.3,0.00,1,41.0,0.0,41.0,0.0,38.0
2024-10-14T18:00,12.2,82,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T19:00,12.3,82,10.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T20:00,12.2,85,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T21:00,12.2,89,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T22:00,12.3,92,10.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-14T23:00,12.8,90,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T00:00,12.7,94,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T01:00,13.0,94,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T02:00,12.6,94,4.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T03:00,12.6,91,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T04:00,12.8,93,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T05:00,13.0,93,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T06:00,13.0,94,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T07:00,13.5,95,13.3,0.00,1,0.0,0.0,0.0,0.0,0.0
2024-10-15T08:00,13.8,96,16.2,0.00,1,4.0,0.0,4.0,0.0,3.7
2024-10-15T09:00,14.0,98,17.6,0.00,1,12.0,0.0,12.0,0.0,11.1
2024-10-15T10:00,14.7,96,17.6,0.00,1,24.0,0.0,24.0,0.0,22.3
2024-10-15T11:00,14.6,95,20.9,0.00,1,65.0,0.0,65.0,0.0,60.3
2024-10-15T12:00,14.8,96,18.0,0.00,1,44.0,0.0,44.0,0.0,40.8
2024-10-15T13:00,14.9,97,20.2,0.00,1,56.0,0.0,56.0,0.0,51.9
2024-10-15T14:00,15.4,94,16.6,0.00,1,21.0,0.0,21.0,0.0,19.5
2024-10-15T15:00,14.9,95,14.0,0.00,1,48.0,0.0,48.0,0.0,44.5
2024-10-15T16:00,15.0,95,16.2,0.00,1,16.0,0.0,16.0,0.0,14.8
2024-10-15T17:00,14.6,95,15.5,0.00,1,15.0,0.0,15.0,0.0,13.9
2024-10-15T18:00,14.8,97,15.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T19:00,14.9,96,15.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T20:00,14.9,98,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T21:00,14.9,98,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T22:00,15.0,97,13.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-15T23:00,15.2,96,10.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T00:00,14.9,99,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T01:00,15.1,97,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T02:00,15.0,96,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T03:00,15.1,97,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T04:00,15.1,97,9.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T05:00,15.0,96,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T06:00,14.7,96,9.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T07:00,14.6,96,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T08:00,14.6,97,11.9,0.00,1,3.0,0.0,3.0,0.0,2.8
2024-10-16T09:00,14.8,96,9.4,0.00,1,17.0,0.0,17.0,0.0,15.8
2024-10-16T10:00,15.0,97,9.4,0.00,1,16.0,0.0,16.0,0.0,14.8
2024-10-16T11:00,15.2,96,9.7,0.00,1,68.0,0.0,68.0,0.0,63.1
2024-10-16T12:00,16.0,88,9.0,3600.00,1,280.0,99.0,181.0,211.5,354.9
2024-10-16T13:00,17.0,77,10.4,3600.00,1,413.0,265.0,148.0,550.6,635.6
2024-10-16T14:00,17.4,68,12.2,3600.00,1,334.0,92.0,242.0,203.0,399.3
2024-10-16T15:00,17.3,69,10.8,3600.00,1,338.0,155.0,183.0,401.9,473.3
2024-10-16T16:00,16.7,73,13.7,3600.00,1,195.0,116.0,79.0,409.6,316.8
2024-10-16T17:00,15.5,81,11.2,3600.00,1,91.0,42.0,49.0,274.8,152.6
2024-10-16T18:00,14.5,87,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T19:00,13.7,90,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T20:00,13.3,90,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T21:00,13.0,91,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T22:00,13.0,87,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-16T23:00,13.4,83,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T00:00,13.2,88,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T01:00,13.1,86,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T02:00,13.1,88,12.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T03:00,12.7,88,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T04:00,12.8,87,11.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T05:00,12.9,88,13.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T06:00,12.5,91,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T07:00,11.9,88,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T08:00,11.9,89,7.9,0.00,1,18.0,1.0,17.0,12.4,19.2
2024-10-17T09:00,12.6,84,11.2,3600.00,1,147.0,78.0,69.0,394.4,247.1
2024-10-17T10:00,14.0,77,12.6,3600.00,1,267.0,179.0,88.0,561.7,449.3
2024-10-17T11:00,15.2,71,14.0,3600.00,1,330.0,194.0,136.0,474.3,504.1
2024-10-17T12:00,16.2,64,15.5,3600.00,1,315.0,160.0,155.0,345.9,448.6
2024-10-17T13:00,15.9,71,12.2,3600.00,1,252.0,90.0,162.0,189.2,320.9
2024-10-17T14:00,16.2,67,16.6,0.00,1,195.0,9.0,186.0,20.1,189.8
2024-10-17T15:00,16.1,65,19.4,3600.00,1,295.0,102.0,193.0,268.5,380.9
2024-10-17T16:00,15.0,72,19.1,3600.00,1,224.0,158.0,66.0,569.4,397.9
2024-10-17T17:00,14.3,72,11.2,3600.00,1,90.0,49.0,41.0,332.9,166.8
2024-10-17T18:00,12.7,77,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T19:00,11.3,86,7.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T20:00,10.2,88,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T21:00,10.2,87,5.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T22:00,9.7,89,7.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-17T23:00,9.7,88,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T00:00,9.7,86,7.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T01:00,10.5,88,10.1,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T02:00,11.9,85,10.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T03:00,12.5,87,16.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T04:00,12.8,93,19.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T05:00,13.2,97,20.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T06:00,13.9,98,17.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T07:00,14.3,97,15.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T08:00,14.7,98,23.4,0.00,1,3.0,0.0,3.0,0.0,2.8
2024-10-18T09:00,15.2,94,24.5,0.00,1,16.0,0.0,16.0,0.0,14.8
2024-10-18T10:00,15.6,92,25.2,0.00,1,38.0,1.0,37.0,3.2,36.4
2024-10-18T11:00,15.6,91,29.9,0.00,1,47.0,0.0,47.0,0.0,43.6
2024-10-18T12:00,15.2,93,29.9,0.00,1,38.0,0.0,38.0,0.0,35.3
2024-10-18T13:00,14.9,94,28.4,0.00,1,25.0,0.0,25.0,0.0,23.2
2024-10-18T14:00,15.2,91,28.8,0.00,1,29.0,0.0,29.0,0.0,26.9
2024-10-18T15:00,13.3,93,11.2,0.00,1,52.0,0.0,52.0,0.0,48.2
2024-10-18T16:00,13.7,93,11.9,3600.00,1,172.0,121.0,51.0,445.1,309.1
2024-10-18T17:00,13.8,90,7.6,0.00,1,61.0,0.0,61.0,0.0,56.6
2024-10-18T18:00,12.8,89,12.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T19:00,12.0,92,10.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T20:00,12.0,89,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T21:00,11.1,93,9.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T22:00,10.6,93,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-18T23:00,10.3,93,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T00:00,9.8,94,11.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T01:00,9.2,94,9.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T02:00,8.0,99,6.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T03:00,7.8,99,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T04:00,7.7,98,5.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T05:00,7.3,99,4.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T06:00,6.9,100,4.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T07:00,6.5,99,2.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T08:00,6.5,99,2.5,143.01,1,27.0,4.0,23.0,52.8,36.3
2024-10-19T09:00,8.8,90,2.2,3600.00,1,152.0,95.0,57.0,504.8,285.4
2024-10-19T10:00,10.3,87,1.1,3600.00,1,282.0,204.0,78.0,660.8,502.1
2024-10-19T11:00,13.4,77,10.1,3600.00,1,377.0,292.0,85.0,732.5,658.9
2024-10-19T12:00,14.1,65,7.6,3600.00,1,374.0,242.0,132.0,535.6,591.5
2024-10-19T13:00,13.9,69,17.6,0.00,1,161.0,0.0,161.0,0.0,149.4
2024-10-19T14:00,14.7,63,13.3,3600.00,1,343.0,204.0,139.0,467.5,527.2
2024-10-19T15:00,14.3,65,15.1,3600.00,1,245.0,100.0,145.0,271.2,336.8
2024-10-19T16:00,13.5,71,13.3,0.00,1,108.0,6.0,102.0,22.5,107.8
2024-10-19T17:00,12.8,75,14.8,0.00,1,25.0,0.0,25.0,0.0,23.2
2024-10-19T18:00,12.3,79,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T19:00,12.5,82,14.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T20:00,13.0,89,21.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T21:00,13.3,84,27.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T22:00,12.6,88,24.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-19T23:00,13.3,89,29.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T00:00,12.9,91,32.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T01:00,13.3,93,38.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T02:00,13.9,94,40.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T03:00,14.8,95,27.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T04:00,14.7,87,25.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T05:00,13.9,86,22.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T06:00,13.1,84,20.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T07:00,11.6,82,15.5,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T08:00,12.6,78,22.0,2772.39,1,31.0,12.0,19.0,163.7,64.3
2024-10-20T09:00,13.8,71,29.5,1634.91,1,123.0,21.0,102.0,114.5,147.2
2024-10-20T10:00,14.6,69,34.6,3600.00,1,276.0,184.0,92.0,605.8,478.0
2024-10-20T11:00,14.7,64,42.5,3600.00,1,213.0,210.0,3.0,533.7,424.1
2024-10-20T12:00,15.0,59,41.0,3600.00,1,385.0,356.0,29.0,797.3,722.9
2024-10-20T13:00,14.7,62,39.2,3600.00,1,435.0,423.0,12.0,921.0,833.9
2024-10-20T14:00,14.4,62,40.7,0.00,1,318.0,0.0,318.0,0.0,295.0
2024-10-20T15:00,14.3,64,41.0,1669.63,1,220.0,42.0,178.0,115.7,251.0
2024-10-20T16:00,13.7,66,37.4,3600.00,1,132.0,59.0,73.0,226.2,199.4
2024-10-20T17:00,13.3,68,37.1,0.00,1,56.0,0.0,56.0,0.0,51.9
2024-10-20T18:00,12.7,68,34.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T19:00,12.5,71,32.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T20:00,12.1,73,27.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T21:00,12.1,74,25.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T22:00,11.5,84,19.4,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-20T23:00,11.5,81,16.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T00:00,11.1,77,17.3,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T01:00,10.6,79,14.0,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T02:00,10.3,81,13.7,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T03:00,10.2,84,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T04:00,9.2,84,11.9,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T05:00,9.1,84,12.2,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T06:00,8.6,89,8.6,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T07:00,7.8,89,6.8,0.00,0,0.0,0.0,0.0,0.0,0.0
2024-10-21T08:00,8.1,85,7.6,2246.58,1,28.0,9.0,19.0,127.0,54.1
2024-10-21T09:00,9.8,79,4.7,1391.29,1,120.0,19.0,101.0,106.4,142.3
2024-10-21T10:00,12.2,73,14.4,3600.00,1,271.0,191.0,80.0,639.4,487.2
2024-10-21T11:00,13.6,63,19.4,3600.00,1,370.0,275.0,95.0,708.3,645.4
2024-10-21T12:00,14.2,61,19.4,3600.00,1,380.0,202.0,178.0,457.9,563.6
2024-10-21T13:00,14.8,58,19.4,315.45,1,346.0,32.0,314.0,70.5,354.1
2024-10-21T14:00,14.4,65,19.4,3600.00,1,261.0,153.0,108.0,359.7,404.4
2024-10-21T15:00,14.5,61,17.3,3317.50,1,146.0,61.0,85.0,170.6,205.0
2024-10-21T16:00,13.8,67,17.6,0.00,1,71.0,12.0,59.0,47.0,81.9
2024-10-21T17:00,13.1,73,18.0,0.00,1,23.0,7.0,16.0,55.8,35.8
2024-10-21T18:00,12.7,77,15.8,0.00,0,0.0,0.0,0.0,0.0,0.0
